ticker,company_name,statement,fiscal_year_end,FreeCashFlow,RepurchaseOfCapitalStock,RepaymentOfDebt,IssuanceOfDebt,IssuanceOfCapitalStock,CapitalExpenditure,EndCashPosition,OtherCashAdjustmentOutsideChangeinCash,BeginningCashPosition,EffectOfExchangeRateChanges,ChangesInCash,FinancingCashFlow,NetOtherFinancingCharges,InterestPaidCFF,CashDividendsPaid,CommonStockDividendPaid,NetCommonStockIssuance,CommonStockPayments,CommonStockIssuance,NetIssuancePaymentsOfDebt,NetShortTermDebtIssuance,NetLongTermDebtIssuance,LongTermDebtPayments,LongTermDebtIssuance,InvestingCashFlow,NetOtherInvestingChanges,DividendsReceivedCFI,NetBusinessPurchaseAndSale,SaleOfBusiness,PurchaseOfBusiness,NetPPEPurchaseAndSale,SaleOfPPE,PurchaseOfPPE,OperatingCashFlow,TaxesRefundPaid,InterestPaidCFO,DividendReceivedCFO,ChangeInWorkingCapital,ChangeInOtherCurrentAssets,OtherNonCashItems,StockBasedCompensation,ProvisionandWriteOffofAssets,DepreciationAndAmortization,Depreciation,GainLossOnInvestmentSecurities,NetIncomeFromContinuingOperations,ChangeInPayable,ChangeInInventory,ChangeInReceivables,DeferredTax,AmortizationCashFlow,NetInvestmentPurchaseAndSale,SaleOfInvestment,PurchaseOfInvestment,NetIntangiblesPurchaseAndSale,SaleOfIntangibles,PurchaseOfIntangibles,InterestReceivedCFO,PensionAndEmployeeBenefitExpense,CapitalExpenditureReported,CashFlowFromContinuingFinancingActivities,ProceedsFromStockOptionExercised,ShortTermDebtPayments,ShortTermDebtIssuance,CashFlowFromContinuingInvestingActivities,CashFlowFromContinuingOperatingActivities,ChangeInOtherWorkingCapital,ChangeInPayablesAndAccruedExpense,ChangeInAccountPayable,ChangesInAccountReceivables,AssetImpairmentCharge,DeferredIncomeTax,DepreciationAmortizationDepletion,AmortizationOfIntangibles,OperatingGainsLosses,EarningsLossesFromEquityInvestments,NetForeignCurrencyExchangeGainLoss,GainLossOnSaleOfBusiness,OtherCashAdjustmentInsideChangeinCash,NetInvestmentPropertiesPurchaseAndSale,SaleOfInvestmentProperties,PurchaseOfInvestmentProperties,ChangeInOtherCurrentLiabilities,ChangeInPrepaidAssets,GainLossOnSaleOfPPE,ChangeInAccruedExpense,InterestReceivedCFI,AmortizationOfSecurities,InterestPaidSupplementalData,IncomeTaxPaidSupplementalData,CashFromDiscontinuedFinancingActivities,CashFromDiscontinuedInvestingActivities,CashFromDiscontinuedOperatingActivities,DividendPaidCFO
CAP.PA,Capgemini,cash_flow,2025-12-31,2195000000.0,-543000000.0,-4337000000.0,7284000000.0,297000000.0,-287000000.0,2814000000.0,,2787000000.0,-242000000.0,269000000.0,1809000000.0,153000000.0,-168000000.0,-581000000.0,,-246000000.0,-543000000.0,297000000.0,2947000000.0,,2947000000.0,-4337000000.0,7284000000.0,-4022000000.0,-25000000.0,,-3775000000.0,,-3775000000.0,-222000000.0,65000000.0,-287000000.0,2482000000.0,-474000000.0,,,-242000000.0,-150000000.0,7000000.0,266000000.0,-16000000.0,698000000.0,698000000.0,102000000.0,1607000000.0,-92000000.0,,,534000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAP.PA,Capgemini,cash_flow,2024-12-31,2211000000.0,-989000000.0,-1448000000.0,847000000.0,413000000.0,-315000000.0,2787000000.0,,3517000000.0,97000000.0,-827000000.0,-2016000000.0,207000000.0,-170000000.0,-584000000.0,,-576000000.0,-989000000.0,413000000.0,-601000000.0,,-601000000.0,-1448000000.0,847000000.0,-1337000000.0,-200000000.0,,-827000000.0,,-827000000.0,-310000000.0,5000000.0,-315000000.0,2526000000.0,-521000000.0,,,-214000000.0,-263000000.0,-60000000.0,273000000.0,-61000000.0,683000000.0,683000000.0,68000000.0,1677000000.0,49000000.0,,,681000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAP.PA,Capgemini,cash_flow,2023-12-31,2266000000.0,-876000000.0,-2932000000.0,1905000000.0,465000000.0,-259000000.0,3517000000.0,-163000000.0,3795000000.0,-115000000.0,-163000000.0,-2305000000.0,171000000.0,-182000000.0,-559000000.0,,-411000000.0,-876000000.0,465000000.0,-1027000000.0,,-1027000000.0,-2932000000.0,1905000000.0,-383000000.0,214000000.0,,-343000000.0,,-343000000.0,-254000000.0,5000000.0,-259000000.0,2525000000.0,-463000000.0,,,-320000000.0,-152000000.0,-17000000.0,252000000.0,-65000000.0,700000000.0,700000000.0,144000000.0,1668000000.0,-168000000.0,,,626000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAP.PA,Capgemini,cash_flow,2022-12-31,2227000000.0,-826000000.0,-482000000.0,468000000.0,507000000.0,-290000000.0,3795000000.0,734000000.0,3119000000.0,-58000000.0,734000000.0,-1124000000.0,65000000.0,-136000000.0,-409000000.0,,-319000000.0,-826000000.0,507000000.0,-14000000.0,,-14000000.0,-482000000.0,468000000.0,-659000000.0,-172000000.0,,-204000000.0,,-204000000.0,-283000000.0,7000000.0,-290000000.0,2517000000.0,-451000000.0,,,-193000000.0,-308000000.0,67000000.0,164000000.0,-77000000.0,719000000.0,719000000.0,28000000.0,1550000000.0,115000000.0,,,710000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA.PA,Carrefour,cash_flow,2025-12-31,2425000000.0,,-2560000000.0,2150000000.0,,-1523000000.0,6179000000.0,,6564000000.0,-190000000.0,-195000000.0,-2979000000.0,-69000000.0,-619000000.0,-812000000.0,,-59000000.0,,,-410000000.0,,-410000000.0,-2560000000.0,2150000000.0,-1164000000.0,-62000000.0,,-188000000.0,19000000.0,-207000000.0,-879000000.0,644000000.0,-1523000000.0,3948000000.0,-603000000.0,,,475000000.0,-19000000.0,619000000.0,,170000000.0,2349000000.0,2072000000.0,-388000000.0,1559000000.0,523000000.0,-116000000.0,109000000.0,,,-35000000.0,10000000.0,-45000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22000000.0,,,,,,,,,,,
CA.PA,Carrefour,cash_flow,2024-12-31,2462000000.0,,-1271000000.0,2733000000.0,,-1738000000.0,6564000000.0,-1000000.0,6290000000.0,-477000000.0,752000000.0,-1076000000.0,252000000.0,-504000000.0,-600000000.0,,-705000000.0,,,1462000000.0,,1462000000.0,-1271000000.0,2733000000.0,-2372000000.0,159000000.0,,-1363000000.0,13000000.0,-1376000000.0,-1143000000.0,595000000.0,-1738000000.0,4200000000.0,-698000000.0,,,785000000.0,-4000000.0,590000000.0,,-90000000.0,2242000000.0,1980000000.0,-72000000.0,1367000000.0,773000000.0,-186000000.0,216000000.0,-700000000.0,262000000.0,-25000000.0,11000000.0,-36000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14000000.0,,,,,,,,,,,
CA.PA,Carrefour,cash_flow,2023-12-31,2676000000.0,,-1616000000.0,1425000000.0,,-1974000000.0,6290000000.0,,5451000000.0,-353000000.0,1192000000.0,-2719000000.0,73000000.0,-393000000.0,-405000000.0,,-727000000.0,,,-191000000.0,,-191000000.0,-1616000000.0,1425000000.0,-739000000.0,-289000000.0,,1061000000.0,1067000000.0,-6000000.0,-1500000000.0,474000000.0,-1974000000.0,4650000000.0,-343000000.0,,,776000000.0,185000000.0,466000000.0,,93000000.0,2296000000.0,2041000000.0,55000000.0,1339000000.0,662000000.0,-6000000.0,-75000000.0,-343000000.0,,-11000000.0,10000000.0,-21000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,,,,,,,,,,
CA.PA,Carrefour,cash_flow,2022-12-31,2337000000.0,,-1081000000.0,3407000000.0,,-1882000000.0,5451000000.0,,3703000000.0,-11000000.0,1759000000.0,-326000000.0,-135000000.0,-358000000.0,-380000000.0,,-753000000.0,,,2326000000.0,,2326000000.0,-1081000000.0,3407000000.0,-2134000000.0,227000000.0,,-820000000.0,94000000.0,-914000000.0,-1502000000.0,380000000.0,-1882000000.0,4219000000.0,,,,243000000.0,49000000.0,503000000.0,,-371000000.0,2236000000.0,1989000000.0,-165000000.0,1973000000.0,1044000000.0,-678000000.0,-215000000.0,-449000000.0,,-39000000.0,6000000.0,-45000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000000.0,,,,,,,,,,,
CA.PA,Carrefour,cash_flow,2021-12-31,,,,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-426000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACA.PA,Credit Agricole,cash_flow,2025-12-31,17895000000.0,,,,,-1117000000.0,135781000000.0,-1000000.0,133146000000.0,-7484000000.0,10119000000.0,-4491000000.0,-967000000.0,,-3524000000.0,-3524000000.0,,,,,,,,,-4402000000.0,,,-3285000000.0,,,-1117000000.0,,,19012000000.0,-1918000000.0,,250000000.0,-26952000000.0,-26952000000.0,6371000000.0,,29440000000.0,1343000000.0,1343000000.0,-451000000.0,10402000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACA.PA,Credit Agricole,cash_flow,2024-12-31,-16979000000.0,,,,,-1070000000.0,133146000000.0,1000000.0,142584000000.0,-1195000000.0,-8244000000.0,9447000000.0,14588000000.0,,-5141000000.0,-5141000000.0,,,,14589000000.0,,14589000000.0,,,-1782000000.0,,,-712000000.0,,,-1070000000.0,,,-15909000000.0,-1187000000.0,,54000000.0,-47411000000.0,-47411000000.0,3727000000.0,,17225000000.0,1245000000.0,1245000000.0,4000000.0,10626000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACA.PA,Credit Agricole,cash_flow,2023-12-31,-37397000000.0,,,,,-885000000.0,142584000000.0,2000000.0,155431000000.0,-2735000000.0,-10114000000.0,16546000000.0,20009000000.0,,-3463000000.0,-3463000000.0,,,,20010000000.0,,20010000000.0,,,9852000000.0,,,10737000000.0,,,-885000000.0,,,-36512000000.0,-1260000000.0,,618000000.0,-61147000000.0,-61147000000.0,5202000000.0,,9659000000.0,1151000000.0,1151000000.0,-85000000.0,9547000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACA.PA,Credit Agricole,cash_flow,2022-12-31,421000000.0,,,,,-1042000000.0,155431000000.0,,159678000000.0,-1273000000.0,-2974000000.0,598000000.0,3824000000.0,,-3226000000.0,-3226000000.0,,,,4678000000.0,,4678000000.0,,,-5035000000.0,-387000000.0,,-3606000000.0,,,-1042000000.0,,,1463000000.0,-1213000000.0,,679000000.0,-1878000000.0,-1878000000.0,2294000000.0,,-6882000000.0,1104000000.0,1104000000.0,-14000000.0,7871000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACA.PA,Credit Agricole,cash_flow,2021-12-31,,,,,,,,,,,,,,,,,,,,1369000000.0,,1369000000.0,,,,-100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN.PA,Danone,cash_flow,2025-12-31,2724000000.0,-486000000.0,-2050000000.0,2164000000.0,89000000.0,-1055000000.0,737000000.0,1000000.0,647000000.0,-307000000.0,396000000.0,-1610000000.0,57000000.0,-5000000.0,-1379000000.0,,-397000000.0,-486000000.0,89000000.0,196000000.0,82000000.0,114000000.0,-2050000000.0,2164000000.0,-1773000000.0,-1000000.0,,-752000000.0,106000000.0,-858000000.0,44000000.0,44000000.0,,3779000000.0,,,,275000000.0,268000000.0,227000000.0,109000000.0,54000000.0,1355000000.0,1355000000.0,,1887000000.0,527000000.0,-192000000.0,-328000000.0,-60000000.0,,,,,,,,,,-1055000000.0,,,,,,,,,,,,,,,,,,,,,,,,,-1000000.0,,,,,,,,,
BN.PA,Danone,cash_flow,2024-12-31,2908000000.0,0.0,-2006000000.0,1397000000.0,76000000.0,-923000000.0,647000000.0,-1000000.0,1099000000.0,-2000000.0,-449000000.0,-3817000000.0,-1015000000.0,-5000000.0,-1348000000.0,,76000000.0,0.0,76000000.0,-1417000000.0,-808000000.0,-609000000.0,-2006000000.0,1397000000.0,-463000000.0,1000000.0,,354000000.0,507000000.0,-153000000.0,18000000.0,18000000.0,,3831000000.0,,,,533000000.0,137000000.0,151000000.0,71000000.0,-21000000.0,1168000000.0,1168000000.0,,2100000000.0,353000000.0,50000000.0,-7000000.0,61000000.0,,,,,,,,,,-923000000.0,,,,,,,,,,,,,,,,,,,,,,,,,-225000000.0,,,,,,,,,
BN.PA,Danone,cash_flow,2023-12-31,2595000000.0,0.0,-2602000000.0,1597000000.0,69000000.0,-847000000.0,1099000000.0,1264000000.0,721000000.0,-503000000.0,551000000.0,-2057000000.0,-339000000.0,-18000000.0,-1279000000.0,,69000000.0,0.0,69000000.0,-428000000.0,577000000.0,-1005000000.0,-2602000000.0,1597000000.0,-834000000.0,,,15000000.0,177000000.0,-162000000.0,15000000.0,15000000.0,,3442000000.0,,,,277000000.0,-162000000.0,658000000.0,61000000.0,-52000000.0,1611000000.0,1611000000.0,,953000000.0,324000000.0,41000000.0,74000000.0,-46000000.0,,,,,,,,,,-847000000.0,,,,,,,,,,,,,,,,,,,,,,,,,-7000000.0,,,,,,,,,
BN.PA,Danone,cash_flow,2022-12-31,2091000000.0,0.0,-1682000000.0,600000000.0,51000000.0,-873000000.0,1051000000.0,-1000000.0,659000000.0,112000000.0,281000000.0,-1934000000.0,1465000000.0,-18000000.0,-1238000000.0,,51000000.0,0.0,51000000.0,-2114000000.0,-1032000000.0,-1082000000.0,-1682000000.0,600000000.0,-749000000.0,,,106000000.0,206000000.0,-100000000.0,30000000.0,30000000.0,,2964000000.0,,,,77000000.0,289000000.0,46000000.0,25000000.0,-241000000.0,1863000000.0,1863000000.0,,1023000000.0,879000000.0,-667000000.0,-424000000.0,40000000.0,,,,,,,,,,-873000000.0,,,,,,,,,,,,,,,,,,,,,,,,,78000000.0,,,,,,,,,
DSY.PA,Dassault Systemes,cash_flow,2025-12-31,1469300000.0,-340300000.0,-18300000.0,99600000.0,155700000.0,-160500000.0,4125400000.0,-100000.0,3952600000.0,-263200000.0,436100000.0,-789400000.0,-253800000.0,,-342600000.0,-342600000.0,-184600000.0,-340300000.0,155700000.0,81300000.0,,81300000.0,-18300000.0,99600000.0,-404300000.0,-40300000.0,,-203500000.0,,-203500000.0,-160500000.0,,-160500000.0,1629800000.0,,,,-122600000.0,27000000.0,-31300000.0,174800000.0,,552700000.0,208200000.0,,1187600000.0,83000000.0,,-196700000.0,-131600000.0,344500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12500000.0,,,-23400000.0,,,,,,,,
DSY.PA,Dassault Systemes,cash_flow,2024-12-31,1466400000.0,-374000000.0,-700900000.0,200200000.0,48400000.0,-193400000.0,3952600000.0,-100000.0,3568300000.0,128200000.0,256200000.0,-1211900000.0,-3200000.0,,-302700000.0,-302700000.0,-325600000.0,-374000000.0,48400000.0,-500700000.0,,-500700000.0,-700900000.0,200200000.0,-191700000.0,24200000.0,,-22500000.0,,-22500000.0,-193400000.0,,-193400000.0,1659800000.0,,,,-137000000.0,24300000.0,-20900000.0,190400000.0,,575200000.0,206100000.0,,1198100000.0,44300000.0,,-347700000.0,-146000000.0,369100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141100000.0,,,1000000.0,,,,,,,,
DSY.PA,Dassault Systemes,cash_flow,2023-12-31,1419900000.0,-375400000.0,-28100000.0,20300000.0,213100000.0,-145300000.0,3568300000.0,-100000.0,2769000000.0,-67500000.0,866900000.0,-536700000.0,-1000000.0,,-276200000.0,-276200000.0,-162300000.0,-375400000.0,213100000.0,-7800000.0,,-7800000.0,-28100000.0,20300000.0,-161600000.0,-200000.0,,-16100000.0,,-16100000.0,-145300000.0,,-145300000.0,1565200000.0,,,,-129200000.0,16000000.0,66300000.0,184200000.0,,575000000.0,187900000.0,,1050200000.0,-89900000.0,,-97700000.0,-181300000.0,387100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5000000.0,,,47400000.0,,,,,,,,
DSY.PA,Dassault Systemes,cash_flow,2022-12-31,1392900000.0,-639600000.0,-1143900000.0,257800000.0,260600000.0,-132300000.0,2769000000.0,,2979500000.0,70600000.0,-281100000.0,-1592400000.0,-1800000.0,,-223500000.0,-223500000.0,-379000000.0,-639600000.0,260600000.0,-886100000.0,,-886100000.0,-1143900000.0,257800000.0,-213900000.0,-35200000.0,,-46400000.0,,-46400000.0,-132300000.0,,-132300000.0,1525200000.0,,,,-82600000.0,136000000.0,,166700000.0,,610800000.0,198100000.0,,930200000.0,63100000.0,,-263800000.0,-100000000.0,412700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17900000.0,,,,,,,,
EDEN.PA,Edenred,cash_flow,2025-12-31,1072000000.0,-130000000.0,-6000000.0,756000000.0,,-198000000.0,1851000000.0,,1540000000.0,-76000000.0,387000000.0,-671000000.0,,,-333000000.0,,-130000000.0,-130000000.0,,-208000000.0,-958000000.0,750000000.0,-6000000.0,756000000.0,-212000000.0,15000000.0,,-16000000.0,,-16000000.0,-198000000.0,,-198000000.0,1270000000.0,,,1000000.0,410000000.0,410000000.0,46000000.0,23000000.0,,289000000.0,289000000.0,,521000000.0,,,,-24000000.0,,-13000000.0,,-13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDEN.PA,Edenred,cash_flow,2024-12-31,812000000.0,-359000000.0,0.0,505000000.0,2000000.0,-217000000.0,1540000000.0,,1327000000.0,-73000000.0,286000000.0,-39000000.0,,,-307000000.0,-307000000.0,-357000000.0,-359000000.0,2000000.0,625000000.0,120000000.0,505000000.0,0.0,505000000.0,-704000000.0,23000000.0,,-504000000.0,,-504000000.0,-217000000.0,,-217000000.0,1029000000.0,,,5000000.0,179000000.0,179000000.0,51000000.0,28000000.0,,245000000.0,245000000.0,,507000000.0,,,,-4000000.0,,-6000000.0,,-6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDEN.PA,Edenred,cash_flow,2023-12-31,862000000.0,-25000000.0,-255000000.0,1198000000.0,0.0,-190000000.0,1327000000.0,,1357000000.0,-1000000.0,-29000000.0,147000000.0,,,-278000000.0,-278000000.0,-25000000.0,-25000000.0,0.0,450000000.0,-493000000.0,943000000.0,-255000000.0,1198000000.0,-1228000000.0,12000000.0,,-1036000000.0,,-1036000000.0,-190000000.0,,-190000000.0,1052000000.0,,,3000000.0,365000000.0,365000000.0,24000000.0,21000000.0,,346000000.0,346000000.0,,267000000.0,,,,28000000.0,,-14000000.0,,-14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDEN.PA,Edenred,cash_flow,2022-12-31,862000000.0,-3000000.0,0.0,10000000.0,,-151000000.0,1357000000.0,,1393000000.0,-10000000.0,-26000000.0,-828000000.0,,,-238000000.0,,-3000000.0,-3000000.0,,-587000000.0,-597000000.0,10000000.0,0.0,10000000.0,-211000000.0,29000000.0,,-77000000.0,,-77000000.0,-151000000.0,,-151000000.0,1013000000.0,,,10000000.0,359000000.0,359000000.0,38000000.0,20000000.0,,164000000.0,164000000.0,,386000000.0,,,,26000000.0,,-12000000.0,,-12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDEN.PA,Edenred,cash_flow,2021-12-31,,,,,,,,,,,,,,,,-96000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGI.PA,Engie,cash_flow,2025-12-31,-8743000000.0,,-3080000000.0,5993000000.0,,-7267000000.0,14507000000.0,,16928000000.0,-531000000.0,-1890000000.0,-858000000.0,1925000000.0,-1512000000.0,-4529000000.0,,345000000.0,,,2913000000.0,,2913000000.0,-3080000000.0,5993000000.0,444000000.0,,-14000000.0,421000000.0,1317000000.0,-896000000.0,-7070000000.0,197000000.0,-7267000000.0,-1476000000.0,-1016000000.0,,1088000000.0,-13986000000.0,-15061000000.0,1799000000.0,,,5516000000.0,5516000000.0,-615000000.0,4748000000.0,-2581000000.0,837000000.0,2819000000.0,1570000000.0,,-1711000000.0,39000000.0,-1750000000.0,,,,,,,,,,,,,,,,,,,,,,,41000000.0,,,,,,,,,,295000000.0,,,,,,,
ENGI.PA,Engie,cash_flow,2024-12-31,3759000000.0,,-3707000000.0,6087000000.0,,-9385000000.0,16928000000.0,-1000000.0,16578000000.0,2000000.0,349000000.0,-1457000000.0,1088000000.0,-1732000000.0,-4147000000.0,,954000000.0,,,2380000000.0,,2380000000.0,-3707000000.0,6087000000.0,-11338000000.0,1000000.0,-12000000.0,72000000.0,808000000.0,-736000000.0,-9310000000.0,75000000.0,-9385000000.0,13144000000.0,-1030000000.0,,1097000000.0,-227000000.0,-3069000000.0,1913000000.0,,,5991000000.0,5991000000.0,-949000000.0,4973000000.0,-2564000000.0,1140000000.0,4266000000.0,2215000000.0,,1725000000.0,1725000000.0,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,,,,,,,,,475000000.0,,,,,,,
ENGI.PA,Engie,cash_flow,2023-12-31,5789000000.0,-57000000.0,-6671000000.0,10716000000.0,200000000.0,-7328000000.0,16578000000.0,,15570000000.0,-73000000.0,1081000000.0,-218000000.0,719000000.0,-1058000000.0,-4067000000.0,,143000000.0,-57000000.0,200000000.0,4045000000.0,,4045000000.0,-6671000000.0,10716000000.0,-11818000000.0,,9000000.0,-1471000000.0,158000000.0,-1629000000.0,-7206000000.0,122000000.0,-7328000000.0,13117000000.0,-1687000000.0,,1031000000.0,398000000.0,-1558000000.0,1917000000.0,,11020000000.0,11020000000.0,11020000000.0,-2430000000.0,2903000000.0,-13554000000.0,3003000000.0,12507000000.0,1031000000.0,,-1683000000.0,,-1683000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118000000.0,,,,,,,
ENGI.PA,Engie,cash_flow,2022-12-31,2207000000.0,-374000000.0,-10972000000.0,8669000000.0,,-6379000000.0,15570000000.0,,13890000000.0,363000000.0,1317000000.0,-2979000000.0,3185000000.0,-822000000.0,-2665000000.0,,-374000000.0,-374000000.0,,-2303000000.0,,-2303000000.0,-10972000000.0,8669000000.0,-4290000000.0,-3124000000.0,18000000.0,7493000000.0,8189000000.0,-696000000.0,-6206000000.0,173000000.0,-6379000000.0,8586000000.0,-1504000000.0,,713000000.0,-2424000000.0,2784000000.0,2920000000.0,,8057000000.0,8057000000.0,8057000000.0,3661000000.0,-1793000000.0,8521000000.0,-2115000000.0,-11614000000.0,-83000000.0,,443000000.0,443000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37000000.0,,,,,,,
ENGI.PA,Engie,cash_flow,2021-12-31,,0.0,,,226000000.0,,,-442000000.0,,,,,,,,,,0.0,226000000.0,,,,,,,-3003000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,73000000.0,-1548000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL.PA,EssilorLuxottica,cash_flow,2025-12-31,3766000000.0,-376000000.0,-2470000000.0,992000000.0,36000000.0,-1525000000.0,3544000000.0,,2251000000.0,-391000000.0,1684000000.0,-1054000000.0,1418000000.0,,-547000000.0,-547000000.0,-340000000.0,-376000000.0,36000000.0,-1478000000.0,1503000000.0,-1478000000.0,-2470000000.0,992000000.0,-2553000000.0,12000000.0,,-911000000.0,,-911000000.0,-1513000000.0,12000000.0,-1525000000.0,5291000000.0,-764000000.0,-226000000.0,,-446000000.0,-446000000.0,158000000.0,280000000.0,-22000000.0,3090000000.0,1830000000.0,1000000.0,2443000000.0,,,,752000000.0,1260000000.0,-141000000.0,,,,,,,,,,,,1503000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL.PA,EssilorLuxottica,cash_flow,2024-12-31,3352000000.0,-274000000.0,-2240000000.0,1987000000.0,35000000.0,-1522000000.0,2251000000.0,,2558000000.0,88000000.0,-395000000.0,-1647000000.0,100000000.0,,-1163000000.0,-1163000000.0,-239000000.0,-274000000.0,35000000.0,-253000000.0,396000000.0,-253000000.0,-2240000000.0,1987000000.0,-3622000000.0,12000000.0,,-1755000000.0,,-1755000000.0,-1512000000.0,10000000.0,-1522000000.0,4874000000.0,-982000000.0,-181000000.0,,-607000000.0,-607000000.0,175000000.0,162000000.0,,3049000000.0,1749000000.0,6000000.0,2491000000.0,,,,800000000.0,1300000000.0,-367000000.0,,,,,,,,,,,,396000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL.PA,EssilorLuxottica,cash_flow,2023-12-31,3330000000.0,-271000000.0,-1964000000.0,438000000.0,34000000.0,-1531000000.0,2558000000.0,,1960000000.0,-114000000.0,712000000.0,-2425000000.0,-64000000.0,,-487000000.0,-487000000.0,-237000000.0,-271000000.0,34000000.0,-590000000.0,438000000.0,-1028000000.0,-1964000000.0,0.0,-1724000000.0,4000000.0,,-114000000.0,,-114000000.0,-1520000000.0,11000000.0,-1531000000.0,4861000000.0,-916000000.0,-136000000.0,,-459000000.0,-459000000.0,135000000.0,195000000.0,32000000.0,2972000000.0,1643000000.0,4000000.0,2426000000.0,,,,609000000.0,1304000000.0,-94000000.0,,,,,,,,,,,,438000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL.PA,EssilorLuxottica,cash_flow,2022-12-31,3211000000.0,-431000000.0,-1410000000.0,0.0,37000000.0,-1572000000.0,1960000000.0,,3293000000.0,83000000.0,-1416000000.0,-3580000000.0,-1182000000.0,,-454000000.0,-454000000.0,-394000000.0,-431000000.0,37000000.0,-1410000000.0,-507000000.0,-1410000000.0,-1410000000.0,0.0,-2619000000.0,2000000.0,,-965000000.0,,-965000000.0,-1555000000.0,17000000.0,-1572000000.0,4783000000.0,-940000000.0,-125000000.0,,-356000000.0,-356000000.0,59000000.0,191000000.0,-51000000.0,2921000000.0,1619000000.0,2000000.0,2281000000.0,,,,751000000.0,1302000000.0,-101000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL.PA,EssilorLuxottica,cash_flow,2021-12-31,,,,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-197000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERF.PA,Eurofins Scientific,cash_flow,2025-12-31,564100000.0,-541300000.0,-310900000.0,1221800000.0,0.0,-834800000.0,787800000.0,100000.0,613200000.0,-46600000.0,221100000.0,-101600000.0,-51900000.0,-115500000.0,-107700000.0,-107700000.0,-541300000.0,-541300000.0,0.0,910900000.0,,910900000.0,-310900000.0,1221800000.0,-1076200000.0,-100000.0,,-264200000.0,,-264200000.0,-745700000.0,14200000.0,-759900000.0,1398900000.0,-188800000.0,,,52000000.0,26300000.0,105300000.0,138100000.0,,629500000.0,560500000.0,,654100000.0,25000000.0,1400000.0,-44500000.0,,69000000.0,-2000000.0,,,-74900000.0,,-74900000.0,,,,,,,,,,,,,,,,,,,,,8900000.0,,,,,13000000.0,29800000.0,,,10700000.0,,,,,,,
