ticker,company_name,statement,fiscal_year_end,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,PreferredStockDividends,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeDiscontinuousOperations,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,WriteOff,RestructuringAndMergernAcquisition,NetNonOperatingInterestIncomeExpense,TotalOtherFinanceCost,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,RentAndLandingFees,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,Amortization,ResearchAndDevelopment,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,OtherIncomeExpense,GainOnSaleOfBusiness,EarningsFromEquityInterest,GainOnSaleOfSecurity,ImpairmentOfCapitalAssets,NetPolicyholderBenefitsAndClaims,InsuranceAndClaims,AverageDilutionEarnings,GainOnSaleOfPPE,SecuritiesAmortization,OtherTaxes,ProvisionForDoubtfulAccounts,DepreciationAmortizationDepletionIncomeStatement,SalariesAndWages,EarningsFromEquityInterestNetOfTax,AmortizationOfIntangiblesIncomeStatement,OtherGandA,NetIncomeExtraordinary,ExciseTaxes
CAP.PA,Capgemini,income_statement,2022-12-31,-52271000.0,0.313,3307000000.0,-167000000.0,-167000000.0,1547000000.0,719000000.0,16163000000.0,3140000000.0,2421000000.0,-101000000.0,157000000.0,65000000.0,1661729000.0,1547000000.0,19436000000.0,,2393000000.0,176019736.0,170251066.0,8.79,9.09,1547000000.0,1547000000.0,0.0,,1547000000.0,-3000000.0,1550000000.0,,1550000000.0,710000000.0,2264000000.0,,-166000000.0,,,166000000.0,-101000000.0,9000000.0,157000000.0,65000000.0,2559000000.0,3273000000.0,36000000.0,136000000.0,0.0,,5832000000.0,16163000000.0,21995000000.0,21995000000.0,136000000.0,,2965000000.0,1518000000.0,1447000000.0,,,,,,,,,,,,,,,,,,,
CAP.PA,Capgemini,income_statement,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA.PA,Carrefour,income_statement,2025-12-31,-16550000.0,0.331,4395000000.0,277000000.0,-50000000.0,977000000.0,2349000000.0,68001000000.0,4672000000.0,2323000000.0,-556000000.0,764000000.0,137000000.0,1337450000.0,319000000.0,81905000000.0,104000000.0,2158000000.0,685782388.0,682658740.0,0.47,0.47,319000000.0,319000000.0,0.0,,319000000.0,-66000000.0,385000000.0,-658000000.0,1043000000.0,516000000.0,1559000000.0,,-63000000.0,-503000000.0,,70000000.0,-556000000.0,-71000000.0,764000000.0,137000000.0,2120000000.0,13904000000.0,1418000000.0,2066000000.0,2066000000.0,104000000.0,16024000000.0,68001000000.0,84024000000.0,84024000000.0,,,2994000000.0,519000000.0,2475000000.0,,,,,169000000.0,,,,,,,,,,,,,,
CA.PA,Carrefour,income_statement,2024-12-31,-50609000.0,0.221,4545000000.0,-181000000.0,-229000000.0,998000000.0,2242000000.0,67328000000.0,4364000000.0,2122000000.0,-710000000.0,755000000.0,139000000.0,1224391000.0,723000000.0,81215000000.0,96000000.0,2280000000.0,673497922.0,669712548.0,1.07,1.08,723000000.0,723000000.0,0.0,,723000000.0,-67000000.0,790000000.0,-275000000.0,1065000000.0,302000000.0,1367000000.0,,-253000000.0,-136000000.0,,150000000.0,-710000000.0,94000000.0,755000000.0,139000000.0,2239000000.0,13887000000.0,1412000000.0,1973000000.0,1973000000.0,96000000.0,16126000000.0,67328000000.0,83453000000.0,83453000000.0,273000000.0,,3204000000.0,632000000.0,2572000000.0,,,,,191000000.0,,,,,,,,,,,,,,
CA.PA,Carrefour,income_statement,2023-12-31,-145304000.0,0.328,4780000000.0,-442000000.0,-443000000.0,917000000.0,2296000000.0,68278000000.0,4338000000.0,2042000000.0,-519000000.0,703000000.0,176000000.0,1215696000.0,1659000000.0,82673000000.0,82000000.0,1749000000.0,719225670.0,714170185.0,2.31,2.32,1659000000.0,1659000000.0,0.0,,1659000000.0,17000000.0,1642000000.0,742000000.0,900000000.0,439000000.0,1339000000.0,,-453000000.0,-195000000.0,1000000.0,352000000.0,-519000000.0,-8000000.0,703000000.0,176000000.0,2235000000.0,14395000000.0,1325000000.0,2032000000.0,1777000000.0,82000000.0,16630000000.0,68278000000.0,84910000000.0,84910000000.0,255000000.0,,3583000000.0,682000000.0,2901000000.0,,,,,295000000.0,,,,,,,,,,,,,,
CA.PA,Carrefour,income_statement,2022-12-31,32913000.0,0.207,4632000000.0,160000000.0,159000000.0,1347000000.0,2236000000.0,66776000000.0,4792000000.0,2556000000.0,-575000000.0,583000000.0,23000000.0,1221913000.0,1348000000.0,80746000000.0,76000000.0,2463000000.0,746622699.0,741377552.0,1.8,1.82,1348000000.0,1348000000.0,0.0,,1348000000.0,-218000000.0,1566000000.0,1000000.0,1564000000.0,408000000.0,1973000000.0,,155000000.0,-315000000.0,,13000000.0,-575000000.0,15000000.0,583000000.0,23000000.0,2343000000.0,13970000000.0,1325000000.0,1978000000.0,1731000000.0,76000000.0,16313000000.0,66776000000.0,83088000000.0,83088000000.0,247000000.0,,3254000000.0,656000000.0,2598000000.0,,,,,146000000.0,,,,,,,,,,,,,,
CA.PA,Carrefour,income_statement,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238000000.0,,,,,,,,,,,,,,,,,,,,,,,
ACA.PA,Credit Agricole,income_statement,2025-12-31,137385000.0,0.215,,639000000.0,639000000.0,7074000000.0,1343000000.0,,,,15309000000.0,31075000000.0,46384000000.0,6572385000.0,7074000000.0,,,,3027000000.0,3027000000.0,2.891972,2.891972,6598000000.0,6598000000.0,476000000.0,,7074000000.0,-979000000.0,8053000000.0,0.0,8053000000.0,2349000000.0,10402000000.0,-5000000.0,639000000.0,-666000000.0,3000000.0,,,,,,,15605000000.0,4988000000.0,1319000000.0,747000000.0,,,,26261000000.0,26261000000.0,572000000.0,,,,,,,,2163000000.0,24000000.0,,-862000000.0,,,,,,,,,,,,
ACA.PA,Credit Agricole,income_statement,2024-12-31,76109100.0,0.2371,,321000000.0,321000000.0,7087000000.0,1245000000.0,,,,14298000000.0,36918000000.0,51216000000.0,6842109100.0,7087000000.0,,,,3015082065.0,3015082065.0,2.109,2.109,6358000000.0,6358000000.0,729000000.0,,7087000000.0,-1067000000.0,8154000000.0,0.0,8154000000.0,2472000000.0,10626000000.0,-23000000.0,321000000.0,-320000000.0,3000000.0,,,,,,,14899000000.0,4918000000.0,1249000000.0,722000000.0,,,,25328000000.0,25328000000.0,527000000.0,,,,,,,,217000000.0,-4000000.0,,-832000000.0,,,,,,,,,,,,
ACA.PA,Credit Agricole,income_statement,2023-12-31,77479500.0,0.2355,,329000000.0,329000000.0,6351000000.0,1151000000.0,,,,14242000000.0,32223000000.0,46465000000.0,6097479500.0,6348000000.0,,,,3031055333.0,3031055333.0,1.943,1.943,5890000000.0,5890000000.0,458000000.0,,6348000000.0,-995000000.0,7343000000.0,-3000000.0,7346000000.0,2200000000.0,9546000000.0,-15000000.0,329000000.0,-304000000.0,-20000000.0,,,,,,,14145000000.0,5131000000.0,1155000000.0,700000000.0,,,,23454000000.0,23454000000.0,455000000.0,,,,,,,,-866000000.0,-3000000.0,,-821000000.0,,,,,,,,,,,,
ACA.PA,Credit Agricole,income_statement,2022-12-31,-3131700.0,0.2409,,-13000000.0,-13000000.0,5185000000.0,1104000000.0,,,,13047000000.0,12625000000.0,25672000000.0,5194868300.0,5306000000.0,,,,2989007006.0,2989007006.0,1.637,1.637,4894000000.0,4894000000.0,412000000.0,,5306000000.0,-880000000.0,6186000000.0,121000000.0,6065000000.0,1806000000.0,7871000000.0,-6000000.0,-13000000.0,17000000.0,-3000000.0,,,,,,,13260000000.0,5055000000.0,1105000000.0,716000000.0,,,,20646000000.0,20646000000.0,389000000.0,,,,,,,,-1025000000.0,-1000000.0,,-799000000.0,,,,,,,,,,,,
BN.PA,Danone,income_statement,2025-12-31,-209948000.0,0.292,5108000000.0,-719000000.0,-719000000.0,1825000000.0,1355000000.0,13473000000.0,4389000000.0,3034000000.0,-404000000.0,498000000.0,301000000.0,2334052000.0,1825000000.0,23566000000.0,,2940000000.0,645130545.0,643127462.0,2.82,2.82,1817000000.0,1817000000.0,8000000.0,0.0,1825000000.0,-63000000.0,1887000000.0,,1887000000.0,741000000.0,2536000000.0,-58000000.0,-719000000.0,63000000.0,,431000000.0,-404000000.0,207000000.0,498000000.0,301000000.0,3717000000.0,10093000000.0,50000000.0,,,,13810000000.0,13473000000.0,27283000000.0,27283000000.0,,479000000.0,9564000000.0,6568000000.0,2996000000.0,,,,,225000000.0,,,,,,,,,,,,,,
BN.PA,Danone,income_statement,2024-12-31,-19530000.0,0.31,4830000000.0,-63000000.0,,2021000000.0,1168000000.0,13769000000.0,4767000000.0,3599000000.0,-380000000.0,600000000.0,403000000.0,2064470000.0,2021000000.0,23910000000.0,,3379000000.0,644436743.0,643283916.0,3.13,3.14,2018000000.0,2018000000.0,3000000.0,0.0,2021000000.0,-79000000.0,2100000000.0,,2100000000.0,929000000.0,2999000000.0,-25000000.0,-63000000.0,-310000000.0,,322000000.0,-380000000.0,183000000.0,600000000.0,403000000.0,3466000000.0,10141000000.0,194000000.0,,,,13607000000.0,13769000000.0,27376000000.0,27376000000.0,,447000000.0,9500000000.0,6572000000.0,2928000000.0,,,,,51000000.0,,,,,,,,,,,,,,
BN.PA,Danone,income_statement,2023-12-31,0.0,0.25,5136000000.0,-1326000000.0,-1326000000.0,881000000.0,1611000000.0,14535000000.0,3810000000.0,2199000000.0,-357000000.0,513000000.0,341000000.0,881000000.0,881000000.0,24130000000.0,,2042000000.0,641738674.0,641030818.0,1.36,1.36,873000000.0,873000000.0,8000000.0,0.0,881000000.0,-72000000.0,953000000.0,,954000000.0,768000000.0,1686000000.0,-120000000.0,-1326000000.0,1128000000.0,,103000000.0,-357000000.0,185000000.0,513000000.0,341000000.0,3489000000.0,9595000000.0,161000000.0,,,,13084000000.0,14535000000.0,27619000000.0,27619000000.0,,398000000.0,9036000000.0,6288000000.0,2748000000.0,,,,,95000000.0,,,,,,,,,,,,,,
BN.PA,Danone,income_statement,2022-12-31,-268750000.0,0.25,5078000000.0,-1075000000.0,-1075000000.0,959000000.0,1863000000.0,14922000000.0,4003000000.0,2140000000.0,-310000000.0,308000000.0,155000000.0,1765250000.0,959000000.0,24410000000.0,,2143000000.0,639484607.0,639050821.0,1.48,1.48,945000000.0,945000000.0,14000000.0,0.0,959000000.0,-64000000.0,1023000000.0,,1022000000.0,778000000.0,1832000000.0,-33000000.0,-1075000000.0,-2000000.0,,419000000.0,-310000000.0,157000000.0,308000000.0,155000000.0,3251000000.0,9488000000.0,218000000.0,,,,12739000000.0,14922000000.0,27661000000.0,27661000000.0,,339000000.0,8931000000.0,6294000000.0,2637000000.0,,,,,658000000.0,,,,,,,,,,,,,,
BN.PA,Danone,income_statement,2021-12-31,,,,,-1074000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSY.PA,Dassault Systemes,income_statement,2025-12-31,-7495800.0,0.186,2093500000.0,-40300000.0,-40300000.0,1196000000.0,552700000.0,1014600000.0,2053200000.0,1500500000.0,105400000.0,42100000.0,150000000.0,1228804200.0,1196000000.0,4841100000.0,,1354300000.0,1328450523.0,1317197563.0,0.9,0.91,1196000000.0,1196000000.0,0.0,,1196000000.0,8300000.0,1187600000.0,,1187600000.0,270800000.0,1458400000.0,-6400000.0,-40300000.0,,,40300000.0,105400000.0,2500000.0,42100000.0,150000000.0,1394600000.0,3826500000.0,6400000.0,337600000.0,337600000.0,,5221100000.0,1014600000.0,6235700000.0,6235700000.0,337600000.0,1323300000.0,2159200000.0,1697900000.0,461300000.0,,,,,,,,,,,,,,,,,,,
DSY.PA,Dassault Systemes,income_statement,2024-12-31,-3086853.856563,0.189378,2118400000.0,-16300000.0,-16300000.0,1200200000.0,575200000.0,1016300000.0,2102100000.0,1526900000.0,128100000.0,48900000.0,178900000.0,1213413146.143437,1200200000.0,4837700000.0,,1359600000.0,1333387463.0,1313306086.0,0.9,0.91,1200200000.0,1200200000.0,0.0,,1200200000.0,2100000.0,1198100000.0,,1198100000.0,279900000.0,1478000000.0,1200000.0,-16300000.0,,,16300000.0,128100000.0,1900000.0,48900000.0,178900000.0,1375900000.0,3821400000.0,-1200000.0,361600000.0,361600000.0,,5197300000.0,1016300000.0,6213600000.0,6213600000.0,361600000.0,1286200000.0,2174800000.0,1704300000.0,470500000.0,,,,,,,,,,,,,,,,,,,
DSY.PA,Dassault Systemes,income_statement,2023-12-31,-9321900.0,0.193,1931300000.0,-15300000.0,-48300000.0,1050900000.0,575000000.0,971000000.0,1916000000.0,1341000000.0,69700000.0,40100000.0,138400000.0,1122878100.0,1050900000.0,4661100000.0,,1241900000.0,1336796848.0,1315087124.0,0.79,0.8,1050900000.0,1050900000.0,0.0,,1050900000.0,700000.0,1050200000.0,,1050200000.0,250700000.0,1300900000.0,-7800000.0,-48300000.0,,,15300000.0,69700000.0,28600000.0,40100000.0,138400000.0,1290300000.0,3690100000.0,7800000.0,378900000.0,378900000.0,,4980400000.0,971000000.0,5951400000.0,5951400000.0,378900000.0,1228300000.0,2075100000.0,1624500000.0,450600000.0,,,,,,,,,,,,,,,,,,,
DSY.PA,Dassault Systemes,income_statement,2022-12-31,-3283200.0,0.288,1953800000.0,-11400000.0,-11400000.0,931500000.0,610800000.0,919300000.0,1942400000.0,1331600000.0,11800000.0,26000000.0,39800000.0,939616800.0,931500000.0,4350800000.0,,1302900000.0,1332663008.0,1312255968.0,0.7,0.71,931500000.0,931500000.0,0.0,,931500000.0,1300000.0,930200000.0,,930200000.0,375400000.0,1305600000.0,,-11400000.0,,,11400000.0,11800000.0,2000000.0,26000000.0,39800000.0,1314400000.0,3431500000.0,,401900000.0,401900000.0,,4745900000.0,919300000.0,5665200000.0,5665200000.0,401900000.0,1087200000.0,1937800000.0,1502600000.0,435200000.0,,,,,0.0,,,,,,,,,,,,,,
DSY.PA,Dassault Systemes,income_statement,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,
EDEN.PA,Edenred,income_statement,2025-12-31,-24198000.0,0.327,1321000000.0,-74000000.0,-74000000.0,521000000.0,289000000.0,1169000000.0,1247000000.0,958000000.0,-39000000.0,,36000000.0,570802000.0,521000000.0,2003000000.0,,,235468077.0,235468077.0,2.212614,2.212614,521000000.0,521000000.0,0.0,,521000000.0,-43000000.0,564000000.0,,564000000.0,274000000.0,838000000.0,,-45000000.0,21000000.0,,24000000.0,-39000000.0,75000000.0,,36000000.0,958000000.0,834000000.0,568000000.0,266000000.0,56000000.0,,1792000000.0,1169000000.0,2961000000.0,2961000000.0,210000000.0,,,,,,,,,0.0,,,,,,,,,,,,,,
EDEN.PA,Edenred,income_statement,2024-12-31,-28928660.826033,0.317897,1265000000.0,-91000000.0,-91000000.0,507000000.0,245000000.0,1144000000.0,1174000000.0,929000000.0,-32000000.0,,37000000.0,569071339.173967,507000000.0,1927000000.0,,1040000000.0,240062526.0,240062526.0,2.11195,2.11195,507000000.0,507000000.0,0.0,,507000000.0,-38000000.0,545000000.0,,545000000.0,254000000.0,799000000.0,,-28000000.0,8000000.0,,17000000.0,-32000000.0,69000000.0,,37000000.0,929000000.0,783000000.0,558000000.0,225000000.0,58000000.0,,1712000000.0,1144000000.0,2856000000.0,2856000000.0,167000000.0,,,,,,,,,3000000.0,,,,,,,,,,,,,,
EDEN.PA,Edenred,income_statement,2023-12-31,-23500000.0,0.25,1110000000.0,-94000000.0,-94000000.0,267000000.0,346000000.0,958000000.0,1016000000.0,670000000.0,-38000000.0,,24000000.0,337500000.0,267000000.0,1844000000.0,,901000000.0,248955830.0,248955830.0,1.072479,1.072479,267000000.0,267000000.0,0.0,,267000000.0,-41000000.0,308000000.0,,308000000.0,226000000.0,534000000.0,,-40000000.0,,,39000000.0,-38000000.0,62000000.0,,24000000.0,670000000.0,886000000.0,693000000.0,193000000.0,52000000.0,,1556000000.0,958000000.0,2514000000.0,2514000000.0,141000000.0,,,,,,,,,1000000.0,,,,,,,,,,,,,,
EDEN.PA,Edenred,income_statement,2022-12-31,-7130000.0,0.31,827000000.0,-23000000.0,-23000000.0,386000000.0,164000000.0,791000000.0,804000000.0,640000000.0,-9000000.0,46000000.0,27000000.0,401870000.0,386000000.0,1391000000.0,,,264349000.0,248992939.0,1.46,1.55,386000000.0,386000000.0,0.0,,386000000.0,-31000000.0,417000000.0,,417000000.0,188000000.0,605000000.0,,-32000000.0,9000000.0,,13000000.0,-9000000.0,36000000.0,46000000.0,27000000.0,640000000.0,600000000.0,451000000.0,149000000.0,44000000.0,,1240000000.0,791000000.0,2031000000.0,2031000000.0,105000000.0,,,,,,,,,10000000.0,,,,,,,,,,,,,,
EDEN.PA,Edenred,income_statement,2021-12-31,,,,,,,,,,,,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,19000000.0,36000000.0,,,,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGI.PA,Engie,income_statement,2025-12-31,-207060000.0,0.255,15116000000.0,-707000000.0,-812000000.0,3827000000.0,5516000000.0,49047000000.0,14409000000.0,8893000000.0,-2507000000.0,2575000000.0,64000000.0,4536940000.0,3827000000.0,62888000000.0,,8491000000.0,2443000000.0,2429000000.0,1.51,1.52,3688000000.0,3688000000.0,139000000.0,,3827000000.0,-921000000.0,4748000000.0,,4748000000.0,1570000000.0,6318000000.0,,-1382000000.0,-263000000.0,565000000.0,303000000.0,-2507000000.0,-4000000.0,2575000000.0,64000000.0,9056000000.0,13841000000.0,1521000000.0,5151000000.0,5151000000.0,,22897000000.0,49047000000.0,71944000000.0,71944000000.0,,,,,,,,,,672000000.0,,,,,,,,,,,,,,
ENGI.PA,Engie,income_statement,2024-12-31,-137782493.737824,0.308238,16525000000.0,-381000000.0,-447000000.0,4106000000.0,5991000000.0,49465000000.0,16144000000.0,10153000000.0,-2644000000.0,2967000000.0,306000000.0,4481217506.262176,4106000000.0,64373000000.0,,8970000000.0,2436000000.0,2425000000.0,1.65,1.66,4030000000.0,4030000000.0,76000000.0,,4106000000.0,-867000000.0,4973000000.0,,4973000000.0,2215000000.0,7186000000.0,,-1260000000.0,-288000000.0,259000000.0,369000000.0,-2644000000.0,-17000000.0,2967000000.0,306000000.0,9439000000.0,14908000000.0,2341000000.0,5129000000.0,5129000000.0,,24347000000.0,49465000000.0,73812000000.0,73812000000.0,,,,,,,,,,854000000.0,,,,,,,,,,,,,,
ENGI.PA,Engie,income_statement,2023-12-31,-1693208000.0,0.271,23590000000.0,-6154000000.0,-6248000000.0,2208000000.0,11020000000.0,56992000000.0,17436000000.0,6416000000.0,-2501000000.0,2478000000.0,106000000.0,6856792000.0,2208000000.0,70935000000.0,,11427000000.0,2433000000.0,2422000000.0,0.87,0.88,2129000000.0,2129000000.0,79000000.0,,2208000000.0,-695000000.0,2903000000.0,0.0,2903000000.0,1031000000.0,3938000000.0,,-6590000000.0,5022000000.0,275000000.0,47000000.0,-2501000000.0,129000000.0,2478000000.0,106000000.0,11631000000.0,13943000000.0,2449000000.0,4886000000.0,4886000000.0,,25574000000.0,56992000000.0,82566000000.0,82566000000.0,,,,,,,,,,1152000000.0,,,,,,,,,,,,,,
ENGI.PA,Engie,income_statement,2022-12-31,-266236421.72524,0.044196,13980000000.0,-6024000000.0,-6024000000.0,-1967000000.0,8057000000.0,74535000000.0,7956000000.0,-101000000.0,-1961000000.0,1777000000.0,69000000.0,3790763578.27476,216000000.0,88788000000.0,,1127000000.0,2420000000.0,2419985959.0,0.06,0.06,140000000.0,140000000.0,76000000.0,,216000000.0,-173000000.0,390000000.0,2183000000.0,-1793000000.0,-83000000.0,-1878000000.0,,-4964000000.0,1191000000.0,1304000000.0,230000000.0,-1961000000.0,253000000.0,1777000000.0,69000000.0,5076000000.0,14253000000.0,3223000000.0,4576000000.0,4576000000.0,,19329000000.0,74535000000.0,93864000000.0,93864000000.0,,,,,,,,,,2239000000.0,,,,,,,,,,,,,,
ENGI.PA,Engie,income_statement,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL.PA,EssilorLuxottica,income_statement,2025-12-31,705000.0,0.235,6596000000.0,3000000.0,3000000.0,2315000000.0,3090000000.0,11237000000.0,6599000000.0,3509000000.0,-264000000.0,314000000.0,85000000.0,2312705000.0,2315000000.0,25114000000.0,,3379000000.0,464669477.0,459018876.0,4.98,5.04,2315000000.0,2315000000.0,0.0,,2315000000.0,-128000000.0,2443000000.0,,2443000000.0,752000000.0,3195000000.0,,3000000.0,-3000000.0,,,-264000000.0,35000000.0,314000000.0,85000000.0,3377000000.0,13877000000.0,249000000.0,,,,17254000000.0,11237000000.0,28491000000.0,28491000000.0,,664000000.0,12980000000.0,10650000000.0,2330000000.0,,,,,,,,,,,,,,,,,,,
EL.PA,EssilorLuxottica,income_statement,2024-12-31,0.0,0.243,6593000000.0,,0.0,2359000000.0,3049000000.0,9702000000.0,6593000000.0,3544000000.0,-184000000.0,253000000.0,92000000.0,2359000000.0,2359000000.0,23060000000.0,,3448000000.0,460012730.0,453926761.0,5.13,5.2,2359000000.0,2359000000.0,0.0,,2359000000.0,-132000000.0,2491000000.0,,2491000000.0,800000000.0,3291000000.0,,0.0,,,,-184000000.0,23000000.0,253000000.0,92000000.0,3447000000.0,13358000000.0,252000000.0,,,,16805000000.0,9702000000.0,26508000000.0,26508000000.0,,630000000.0,12531000000.0,10338000000.0,2193000000.0,,,,,,,,,,,,,,,,,,,
EL.PA,EssilorLuxottica,income_statement,2023-12-31,0.0,0.2007,6123000000.0,-2000000.0,-2000000.0,2289000000.0,2972000000.0,9347000000.0,6123000000.0,3233000000.0,-134000000.0,116000000.0,85000000.0,2290598600.0,2289000000.0,22218000000.0,,3176000000.0,450765862.0,448066944.0,5.08,5.11,2289000000.0,2289000000.0,0.0,,2289000000.0,-137000000.0,2426000000.0,,2426000000.0,609000000.0,3035000000.0,,-2000000.0,2000000.0,,,-140000000.0,24000000.0,116000000.0,85000000.0,3179000000.0,12869000000.0,246000000.0,,,,16048000000.0,9347000000.0,25395000000.0,25395000000.0,,593000000.0,12051000000.0,9840000000.0,2211000000.0,,,,,,,,,,,,,,,,,,,
EL.PA,EssilorLuxottica,income_statement,2022-12-31,247700.0,0.2477,6108000000.0,1000000.0,1000000.0,2152000000.0,2921000000.0,8910000000.0,6109000000.0,3188000000.0,-148000000.0,156000000.0,26000000.0,2151247700.0,2152000000.0,21337000000.0,,3157000000.0,445659252.0,442049822.0,4.83,4.87,2152000000.0,2152000000.0,0.0,,2152000000.0,-128000000.0,2281000000.0,,2281000000.0,751000000.0,3032000000.0,60000000.0,1000000.0,-1000000.0,,,-148000000.0,18000000.0,156000000.0,26000000.0,3156000000.0,12427000000.0,219000000.0,,,,15584000000.0,8910000000.0,24494000000.0,24494000000.0,,600000000.0,11668000000.0,9552000000.0,2116000000.0,,,,,,,,,,,,,,,,,,,
EL.PA,EssilorLuxottica,income_statement,2021-12-31,,,,-2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66000000.0,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERF.PA,Eurofins Scientific,income_statement,2025-12-31,-11744800.0,0.277,1577200000.0,-43100000.0,-42400000.0,474800000.0,629500000.0,2326000000.0,1534100000.0,811200000.0,-146500000.0,157100000.0,10600000.0,504755200.0,474800000.0,6477800000.0,,,186500000.0,179800000.0,2.55,2.64,474800000.0,474800000.0,0.0,,474800000.0,1800000.0,473000000.0,,473000000.0,181100000.0,654100000.0,,-33700000.0,8900000.0,,16200000.0,-146500000.0,,157100000.0,10600000.0,818300000.0,4151800000.0,58600000.0,722900000.0,560500000.0,,4970100000.0,2326000000.0,7296100000.0,7296100000.0,162400000.0,,,,,,,,,9300000.0,,,,,,,,,,,,,,
ERF.PA,Eurofins Scientific,income_statement,2024-12-31,-12293300.0,0.269,1444800000.0,-48000000.0,-45700000.0,406400000.0,596900000.0,2238800000.0,1396800000.0,705400000.0,-131500000.0,150800000.0,19300000.0,437506700.0,406400000.0,6224800000.0,,,194500000.0,190600000.0,2.09,2.13,406400000.0,406400000.0,0.0,,406400000.0,900000.0,405500000.0,,405500000.0,149100000.0,554600000.0,,-45400000.0,23600000.0,,7000000.0,-131500000.0,,150800000.0,19300000.0,726200000.0,3986000000.0,46000000.0,691400000.0,527100000.0,,4712200000.0,2238800000.0,6951000000.0,6951000000.0,164300000.0,,,,,,,,,17100000.0,,,,,,,,,,,,,,
ERF.PA,Eurofins Scientific,income_statement,2023-12-31,-4695600.0,0.273,1234200000.0,-17200000.0,-17200000.0,310200000.0,565000000.0,2151100000.0,1217000000.0,552700000.0,-117800000.0,129400000.0,11600000.0,322704400.0,310200000.0,5967800000.0,,,197900000.0,192900000.0,1.57,1.61,310200000.0,310200000.0,0.0,,310200000.0,2500000.0,307800000.0,,307800000.0,115500000.0,423300000.0,,-16900000.0,1800000.0,,-14700000.0,-117800000.0,,129400000.0,11600000.0,546800000.0,3816700000.0,50300000.0,664300000.0,502300000.0,,4363500000.0,2151100000.0,6514600000.0,6514600000.0,162000000.0,,,,,,,,,29800000.0,,,,,,,,,,,,,,
ERF.PA,Eurofins Scientific,income_statement,2022-12-31,29525200.0,0.223,1362100000.0,132400000.0,132400000.0,610200000.0,504400000.0,2227000000.0,1494500000.0,885600000.0,-103900000.0,105600000.0,2200000.0,507325200.0,610200000.0,5928900000.0,,,199000000.0,192500000.0,3.07,3.17,610200000.0,610200000.0,0.0,,610200000.0,4400000.0,605800000.0,,605800000.0,174200000.0,780000000.0,,132700000.0,-141400000.0,,-4600000.0,-103900000.0,500000.0,105600000.0,2200000.0,783200000.0,3701900000.0,16400000.0,608900000.0,504400000.0,,4485100000.0,2227000000.0,6712100000.0,6712100000.0,104500000.0,,,,,,,,,13300000.0,,,,,,,,,,,,,,
ERF.PA,Eurofins Scientific,income_statement,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
